participant,utc,list,dimension,phase,response,step
participant059,1724255982577,list2,yellow,ColorStaircase,yellow,14
participant059,1724255983376,list2,yellow,ColorStaircase,yellow,14
participant059,1724255984065,list2,orange,ColorStaircase,orange,15
participant059,1724255984825,list2,orange,ColorStaircase,orange,15
participant059,1724255985593,list2,yellow,ColorStaircase,yellow,16
participant059,1724255986304,list2,yellow,ColorStaircase,yellow,16
participant059,1724255987008,list2,orange,ColorStaircase,orange,20
participant059,1724255987736,list2,yellow,ColorStaircase,orange,18
participant059,1724255988785,list2,yellow,ColorStaircase,yellow,17
participant059,1724255990017,list2,yellow,ColorStaircase,yellow,17
participant059,1724255991641,list2,orange,ColorStaircase,orange,20
participant059,1724255992761,list2,orange,ColorStaircase,orange,25
participant059,1724255993448,list2,orange,ColorStaircase,orange,25
participant059,1724255994272,list2,orange,ColorStaircase,yellow,30
participant059,1724255995185,list2,orange,ColorStaircase,orange,26
participant059,1724255996160,list2,orange,ColorStaircase,orange,26
participant059,1724255996753,list2,orange,ColorStaircase,orange,28
participant059,1724255997372,list2,orange,ColorStaircase,orange,28
participant059,1724255997976,list2,orange,ColorStaircase,orange,30
participant059,1724255998593,list2,orange,ColorStaircase,orange,30
participant059,1724255999263,list2,orange,ColorStaircase,orange,32
participant059,1724255999863,list2,orange,ColorStaircase,orange,32
participant059,1724256000472,list2,orange,ColorStaircase,orange,34
participant059,1724256001472,list2,orange,ColorStaircase,yellow,34
participant059,1724256002240,list2,orange,ColorStaircase,yellow,33
participant059,1724256004027,list2,orange,ColorStaircase,yellow,32
participant059,1724256005928,list2,orange,ColorStaircase,orange,31
participant059,1724256006649,list2,orange,ColorStaircase,orange,31
participant060,1724260416247,list3,blue,ColorStaircase,blue,0
participant060,1724260416964,list3,green,ColorStaircase,green,0
participant060,1724260417604,list3,blue,ColorStaircase,blue,0
participant060,1724260418293,list3,blue,ColorStaircase,blue,5
participant060,1724260418949,list3,green,ColorStaircase,green,0
participant060,1724260419652,list3,blue,ColorStaircase,blue,5
participant060,1724260420342,list3,blue,ColorStaircase,blue,10
participant060,1724260420982,list3,blue,ColorStaircase,blue,10
participant060,1724260421669,list3,green,ColorStaircase,green,5
participant060,1724260422485,list3,green,ColorStaircase,green,5
participant060,1724260423141,list3,blue,ColorStaircase,blue,15
participant060,1724260424164,list3,green,ColorStaircase,green,10
participant060,1724260424901,list3,blue,ColorStaircase,blue,15
participant060,1724260425797,list3,blue,ColorStaircase,blue,20
participant060,1724260426646,list3,green,ColorStaircase,green,10
participant060,1724260427349,list3,blue,ColorStaircase,blue,20
participant060,1724260428150,list3,green,ColorStaircase,green,15
participant060,1724260428949,list3,blue,ColorStaircase,blue,25
participant060,1724260430197,list3,blue,ColorStaircase,blue,25
participant060,1724260431062,list3,green,ColorStaircase,green,15
participant060,1724260431780,list3,blue,ColorStaircase,green,30
participant060,1724260432501,list3,green,ColorStaircase,green,20
participant060,1724260433284,list3,green,ColorStaircase,green,20
participant060,1724260434132,list3,green,ColorStaircase,blue,25
participant060,1724260435460,list3,green,ColorStaircase,green,21
participant060,1724260438452,list3,blue,ColorStaircase,green,26
participant060,1724260439558,list3,blue,ColorStaircase,green,22
participant060,1724260440389,list3,blue,ColorStaircase,blue,18
participant060,1724260441396,list3,green,ColorStaircase,green,21
participant060,1724260442229,list3,blue,ColorStaircase,blue,18
participant060,1724260443188,list3,green,ColorStaircase,green,23
participant060,1724260444758,list3,blue,ColorStaircase,green,20
participant060,1724260445621,list3,blue,ColorStaircase,blue,19
participant060,1724260446597,list3,green,ColorStaircase,green,23
participant060,1724260447366,list3,blue,ColorStaircase,blue,19
participant060,1724260448966,list3,green,ColorStaircase,green,25
participant060,1724260449636,list3,green,ColorStaircase,green,25
participant060,1724260450469,list3,green,ColorStaircase,green,27
participant060,1724260451173,list3,green,ColorStaircase,green,27
participant060,1724260451990,list3,green,ColorStaircase,green,29
participant060,1724260452772,list3,green,ColorStaircase,green,29
participant060,1724260453589,list3,green,ColorStaircase,green,31
participant060,1724260454455,list3,green,ColorStaircase,green,31
participant060,1724260455252,list3,green,ColorStaircase,blue,33
participant060,1724260456198,list3,green,ColorStaircase,blue,32
participant060,1724260456965,list3,green,ColorStaircase,blue,31
participant060,1724260457781,list3,green,ColorStaircase,blue,30
participant060,1724260458486,list3,green,ColorStaircase,blue,29
participant060,1724260459093,list3,green,ColorStaircase,blue,28
participant060,1724260459845,list3,green,ColorStaircase,blue,27
participant060,1724260461109,list3,green,ColorStaircase,green,26
participant060,1724260462070,list3,green,ColorStaircase,green,26
participant064,1724251280596,list1,orange,ColorStaircase,orange,0
participant064,1724251281906,list1,yellow,ColorStaircase,yellow,0
participant064,1724251283195,list1,yellow,ColorStaircase,yellow,0
participant064,1724251284179,list1,orange,ColorStaircase,orange,0
participant064,1724251285035,list1,yellow,ColorStaircase,yellow,5
participant064,1724251285843,list1,orange,ColorStaircase,orange,5
participant064,1724251286675,list1,yellow,ColorStaircase,yellow,5
participant064,1724251287419,list1,orange,ColorStaircase,orange,5
participant064,1724251288552,list1,orange,ColorStaircase,orange,10
participant064,1724251289387,list1,yellow,ColorStaircase,yellow,10
participant064,1724251290363,list1,yellow,ColorStaircase,yellow,10
participant064,1724251291259,list1,orange,ColorStaircase,orange,10
participant064,1724251292180,list1,yellow,ColorStaircase,yellow,15
participant064,1724251293059,list1,yellow,ColorStaircase,yellow,15
participant064,1724251293907,list1,yellow,ColorStaircase,yellow,20
participant064,1724251294716,list1,orange,ColorStaircase,orange,15
participant064,1724251295603,list1,orange,ColorStaircase,orange,15
participant064,1724251297045,list1,yellow,ColorStaircase,yellow,20
participant064,1724251298531,list1,orange,ColorStaircase,orange,20
participant064,1724251299647,list1,orange,ColorStaircase,orange,20
participant064,1724251302414,list1,orange,ColorStaircase,orange,25
participant064,1724251304043,list1,yellow,ColorStaircase,orange,25
participant064,1724251305121,list1,orange,ColorStaircase,orange,25
participant064,1724251305963,list1,yellow,ColorStaircase,orange,21
participant064,1724251307371,list1,yellow,ColorStaircase,yellow,17
participant064,1724251308283,list1,yellow,ColorStaircase,yellow,17
participant064,1724251309169,list1,orange,ColorStaircase,yellow,30
participant064,1724251310025,list1,orange,ColorStaircase,yellow,26
participant064,1724251311755,list1,orange,ColorStaircase,yellow,22
participant064,1724251312948,list1,orange,ColorStaircase,orange,18
participant064,1724251313947,list1,yellow,ColorStaircase,yellow,19
participant064,1724251314786,list1,orange,ColorStaircase,orange,18
participant064,1724251315621,list1,yellow,ColorStaircase,yellow,19
participant064,1724251316523,list1,yellow,ColorStaircase,orange,21
participant064,1724251317667,list1,yellow,ColorStaircase,yellow,20
participant064,1724251318507,list1,yellow,ColorStaircase,yellow,20
participant064,1724251319332,list1,orange,ColorStaircase,orange,20
participant064,1724251320639,list1,orange,ColorStaircase,orange,20
participant064,1724251322123,list1,orange,ColorStaircase,orange,22
participant064,1724251322923,list1,orange,ColorStaircase,orange,22
participant064,1724251324499,list1,orange,ColorStaircase,orange,24
participant064,1724251325337,list1,orange,ColorStaircase,orange,24
participant064,1724251327356,list1,orange,ColorStaircase,yellow,26
participant064,1724251328467,list1,orange,ColorStaircase,yellow,25
participant064,1724251329931,list1,orange,ColorStaircase,yellow,24
participant064,1724251331703,list1,orange,ColorStaircase,yellow,23
participant064,1724251332659,list1,orange,ColorStaircase,orange,22
participant064,1724251333875,list1,orange,ColorStaircase,orange,22
participant065,1724260548144,list3,blue,ColorStaircase,blue,0
participant065,1724260549374,list3,green,ColorStaircase,green,0
participant065,1724260550176,list3,blue,ColorStaircase,blue,0
participant065,1724260551110,list3,green,ColorStaircase,green,0
participant065,1724260552000,list3,green,ColorStaircase,green,5
participant065,1724260553200,list3,green,ColorStaircase,green,5
participant065,1724260553965,list3,green,ColorStaircase,green,10
participant065,1724260554781,list3,blue,ColorStaircase,blue,5
participant065,1724260555948,list3,blue,ColorStaircase,blue,5
participant065,1724260556876,list3,blue,ColorStaircase,blue,10
participant065,1724260557697,list3,blue,ColorStaircase,blue,10
participant065,1724260559298,list3,blue,ColorStaircase,blue,15
participant065,1724260560088,list3,blue,ColorStaircase,blue,15
participant065,1724260562664,list3,blue,ColorStaircase,blue,20
participant065,1724260564809,list3,blue,ColorStaircase,green,20
participant065,1724260565763,list3,green,ColorStaircase,green,10
participant065,1724260566713,list3,green,ColorStaircase,green,15
participant065,1724260567713,list3,blue,ColorStaircase,blue,16
participant065,1724260568628,list3,blue,ColorStaircase,blue,16
participant065,1724260569687,list3,blue,ColorStaircase,blue,18
participant065,1724260570777,list3,blue,ColorStaircase,blue,18
participant065,1724260571833,list3,blue,ColorStaircase,blue,20
participant065,1724260572764,list3,green,ColorStaircase,green,15
participant065,1724260573630,list3,green,ColorStaircase,green,20
participant065,1724260574486,list3,green,ColorStaircase,green,20
participant065,1724260576341,list3,blue,ColorStaircase,blue,20
participant065,1724260577188,list3,blue,ColorStaircase,blue,22
participant065,1724260578207,list3,green,ColorStaircase,blue,25
participant065,1724260579119,list3,green,ColorStaircase,green,21
participant065,1724260579928,list3,green,ColorStaircase,green,21
participant065,1724260580732,list3,green,ColorStaircase,green,23
participant065,1724260581626,list3,green,ColorStaircase,green,23
participant065,1724260583923,list3,blue,ColorStaircase,blue,22
participant065,1724260585000,list3,green,ColorStaircase,blue,25
participant065,1724260586432,list3,blue,ColorStaircase,green,24
participant065,1724260587417,list3,blue,ColorStaircase,green,23
participant065,1724260588871,list3,blue,ColorStaircase,green,22
participant065,1724260589687,list3,blue,ColorStaircase,green,21
participant065,1724260590493,list3,green,ColorStaircase,green,24
participant065,1724260591305,list3,green,ColorStaircase,green,24
participant065,1724260592242,list3,blue,ColorStaircase,green,20
participant065,1724260593033,list3,blue,ColorStaircase,green,19
participant065,1724260595615,list3,blue,ColorStaircase,blue,18
participant065,1724260596632,list3,blue,ColorStaircase,blue,18
participant068,1724255801088,list2,orange,ColorStaircase,orange,0
participant068,1724255802074,list2,yellow,ColorStaircase,yellow,0
participant068,1724255802930,list2,yellow,ColorStaircase,yellow,0
participant068,1724255803991,list2,yellow,ColorStaircase,yellow,5
participant068,1724255804811,list2,yellow,ColorStaircase,yellow,5
participant068,1724255805675,list2,orange,ColorStaircase,orange,0
participant068,1724255806541,list2,orange,ColorStaircase,orange,5
participant068,1724255807326,list2,orange,ColorStaircase,orange,5
participant068,1724255808267,list2,orange,ColorStaircase,orange,10
participant068,1724255809264,list2,yellow,ColorStaircase,yellow,10
participant068,1724255810128,list2,yellow,ColorStaircase,yellow,10
participant068,1724255811666,list2,yellow,ColorStaircase,yellow,15
participant068,1724255813308,list2,yellow,ColorStaircase,yellow,15
participant068,1724255814187,list2,orange,ColorStaircase,orange,10
participant068,1724255816704,list2,yellow,ColorStaircase,orange,20
participant068,1724255819080,list2,yellow,ColorStaircase,orange,16
participant068,1724255820201,list2,yellow,ColorStaircase,yellow,12
participant068,1724255821217,list2,yellow,ColorStaircase,yellow,12
participant068,1724255822398,list2,yellow,ColorStaircase,yellow,14
participant068,1724255823342,list2,yellow,ColorStaircase,yellow,14
participant068,1724255824830,list2,yellow,ColorStaircase,yellow,16
participant068,1724255825662,list2,orange,ColorStaircase,orange,15
participant068,1724255826386,list2,orange,ColorStaircase,orange,15
participant068,1724255827560,list2,yellow,ColorStaircase,yellow,16
participant068,1724255828556,list2,yellow,ColorStaircase,yellow,18
participant068,1724255829529,list2,orange,ColorStaircase,orange,20
participant068,1724255830410,list2,orange,ColorStaircase,orange,20
participant068,1724255832851,list2,orange,ColorStaircase,orange,25
participant068,1724255833739,list2,orange,ColorStaircase,orange,25
participant068,1724255834871,list2,yellow,ColorStaircase,orange,18
participant068,1724255836721,list2,yellow,ColorStaircase,orange,17
participant068,1724255838461,list2,orange,ColorStaircase,orange,30
participant068,1724255840466,list2,yellow,ColorStaircase,orange,16
participant068,1724255841906,list2,orange,ColorStaircase,orange,30
participant068,1724255844750,list2,orange,ColorStaircase,orange,35
participant068,1724255846313,list2,yellow,ColorStaircase,yellow,15
participant068,1724255847148,list2,orange,ColorStaircase,yellow,35
participant068,1724255848251,list2,yellow,ColorStaircase,yellow,15
participant068,1724255850071,list2,orange,ColorStaircase,orange,31
participant068,1724255851232,list2,orange,ColorStaircase,orange,31
participant068,1724255852872,list2,orange,ColorStaircase,yellow,33
participant068,1724255854262,list2,orange,ColorStaircase,yellow,32
participant068,1724255856507,list2,orange,ColorStaircase,orange,31
participant068,1724255858127,list2,orange,ColorStaircase,orange,31
participant069,1724255912955,list2,orange,ColorStaircase,orange,0
participant069,1724255913825,list2,yellow,ColorStaircase,yellow,0
participant069,1724255914503,list2,yellow,ColorStaircase,yellow,0
participant069,1724255915229,list2,orange,ColorStaircase,orange,0
participant069,1724255915978,list2,yellow,ColorStaircase,yellow,5
participant069,1724255916814,list2,orange,ColorStaircase,orange,5
participant069,1724255917559,list2,yellow,ColorStaircase,yellow,5
participant069,1724255918229,list2,yellow,ColorStaircase,yellow,10
participant069,1724255919536,list2,yellow,ColorStaircase,yellow,10
participant069,1724255920355,list2,yellow,ColorStaircase,orange,15
participant069,1724255921196,list2,orange,ColorStaircase,orange,5
participant069,1724255921832,list2,orange,ColorStaircase,orange,10
participant069,1724255922414,list2,orange,ColorStaircase,orange,10
participant069,1724255923085,list2,orange,ColorStaircase,orange,15
participant069,1724255923899,list2,yellow,ColorStaircase,yellow,11
participant069,1724255924538,list2,orange,ColorStaircase,orange,15
participant069,1724255925225,list2,yellow,ColorStaircase,yellow,11
participant069,1724255925928,list2,orange,ColorStaircase,orange,20
participant069,1724255929095,list2,yellow,ColorStaircase,yellow,13
participant069,1724255929715,list2,yellow,ColorStaircase,yellow,13
participant069,1724255930390,list2,orange,ColorStaircase,orange,20
participant069,1724255931024,list2,orange,ColorStaircase,orange,25
participant069,1724255931739,list2,orange,ColorStaircase,orange,25
participant069,1724255932768,list2,yellow,ColorStaircase,yellow,15
participant069,1724255934090,list2,orange,ColorStaircase,yellow,30
participant069,1724255934807,list2,yellow,ColorStaircase,yellow,15
participant069,1724255935562,list2,yellow,ColorStaircase,yellow,17
participant069,1724255936432,list2,yellow,ColorStaircase,orange,17
participant069,1724255937313,list2,orange,ColorStaircase,orange,26
participant069,1724255938315,list2,yellow,ColorStaircase,yellow,16
participant069,1724255939086,list2,orange,ColorStaircase,orange,26
participant069,1724255939787,list2,orange,ColorStaircase,orange,28
participant069,1724255941236,list2,yellow,ColorStaircase,yellow,16
participant069,1724255941881,list2,orange,ColorStaircase,orange,28
participant069,1724255942756,list2,orange,ColorStaircase,orange,30
participant069,1724255943550,list2,orange,ColorStaircase,orange,30
participant069,1724255944307,list2,orange,ColorStaircase,orange,32
participant069,1724255945007,list2,orange,ColorStaircase,orange,32
participant069,1724255945744,list2,orange,ColorStaircase,orange,34
participant069,1724255946639,list2,orange,ColorStaircase,orange,34
participant069,1724255947451,list2,orange,ColorStaircase,yellow,36
participant069,1724255948220,list2,orange,ColorStaircase,yellow,35
participant069,1724255948940,list2,orange,ColorStaircase,yellow,34
participant069,1724255949601,list2,orange,ColorStaircase,yellow,33
participant069,1724255950522,list2,orange,ColorStaircase,yellow,32
participant069,1724255951506,list2,orange,ColorStaircase,orange,31
participant069,1724255952268,list2,orange,ColorStaircase,orange,31
participant070,1724255967966,list2,yellow,ColorStaircase,yellow,0
participant070,1724255969003,list2,orange,ColorStaircase,orange,0
participant070,1724255969876,list2,orange,ColorStaircase,orange,0
participant070,1724255970598,list2,orange,ColorStaircase,orange,5
participant070,1724255971416,list2,yellow,ColorStaircase,yellow,0
participant070,1724255972097,list2,yellow,ColorStaircase,yellow,5
participant070,1724255972773,list2,yellow,ColorStaircase,yellow,5
participant070,1724255973481,list2,yellow,ColorStaircase,yellow,10
participant070,1724255974259,list2,yellow,ColorStaircase,yellow,10
participant070,1724255975749,list2,yellow,ColorStaircase,orange,15
participant070,1724255976768,list2,yellow,ColorStaircase,orange,11
participant070,1724255977650,list2,orange,ColorStaircase,orange,5
participant070,1724255978617,list2,yellow,ColorStaircase,yellow,7
participant070,1724255979376,list2,yellow,ColorStaircase,yellow,7
participant070,1724255980062,list2,yellow,ColorStaircase,yellow,9
participant070,1724255980874,list2,orange,ColorStaircase,orange,10
participant070,1724255981632,list2,orange,ColorStaircase,orange,10
participant070,1724255982480,list2,yellow,ColorStaircase,yellow,9
participant070,1724255983306,list2,yellow,ColorStaircase,yellow,11
participant070,1724255983994,list2,yellow,ColorStaircase,yellow,11
participant070,1724255984713,list2,yellow,ColorStaircase,yellow,13
participant070,1724255985473,list2,yellow,ColorStaircase,yellow,13
participant070,1724255986319,list2,orange,ColorStaircase,orange,15
participant070,1724255987032,list2,orange,ColorStaircase,orange,15
participant070,1724255988297,list2,yellow,ColorStaircase,orange,15
participant070,1724255989239,list2,orange,ColorStaircase,orange,20
participant070,1724255990690,list2,yellow,ColorStaircase,orange,14
participant070,1724255991536,list2,orange,ColorStaircase,orange,20
participant070,1724255992414,list2,orange,ColorStaircase,orange,25
participant070,1724255993166,list2,orange,ColorStaircase,orange,25
participant070,1724255994172,list2,yellow,ColorStaircase,yellow,13
participant070,1724255996341,list2,yellow,ColorStaircase,orange,13
participant070,1724255997166,list2,yellow,ColorStaircase,orange,13
participant070,1724255998082,list2,orange,ColorStaircase,orange,30
participant070,1724255999077,list2,yellow,ColorStaircase,orange,13
participant070,1724256000233,list2,yellow,ColorStaircase,orange,13
participant070,1724256001535,list2,yellow,ColorStaircase,orange,13
participant070,1724256002342,list2,yellow,ColorStaircase,orange,13
participant070,1724256003093,list2,yellow,ColorStaircase,orange,13
participant070,1724256004357,list2,orange,ColorStaircase,orange,30
participant070,1724256005353,list2,orange,ColorStaircase,orange,35
participant070,1724256006731,list2,yellow,ColorStaircase,yellow,13
participant070,1724256007594,list2,orange,ColorStaircase,orange,35
participant070,1724256008654,list2,orange,ColorStaircase,yellow,40
participant070,1724256009549,list2,orange,ColorStaircase,orange,36
participant070,1724256010721,list2,orange,ColorStaircase,orange,36
participant070,1724256012017,list2,orange,ColorStaircase,orange,38
participant070,1724256013098,list2,orange,ColorStaircase,orange,38
participant070,1724256014119,list2,orange,ColorStaircase,yellow,40
participant070,1724256015032,list2,orange,ColorStaircase,orange,39
participant070,1724256016479,list2,orange,ColorStaircase,yellow,39
participant070,1724256017475,list2,orange,ColorStaircase,yellow,39
participant070,1724256018232,list2,orange,ColorStaircase,orange,39
participant073,1724246425591,list1,orange,ColorStaircase,orange,0
participant073,1724246426532,list1,orange,ColorStaircase,orange,0
participant073,1724246427527,list1,orange,ColorStaircase,orange,5
participant073,1724246428869,list1,yellow,ColorStaircase,yellow,0
participant073,1724246429719,list1,yellow,ColorStaircase,yellow,0
participant073,1724246430370,list1,yellow,ColorStaircase,yellow,5
participant073,1724246430959,list1,yellow,ColorStaircase,yellow,5
participant073,1724246431593,list1,orange,ColorStaircase,orange,5
participant073,1724246432279,list1,orange,ColorStaircase,orange,10
participant073,1724246432910,list1,orange,ColorStaircase,orange,10
participant073,1724246433489,list1,orange,ColorStaircase,orange,15
participant073,1724246434071,list1,yellow,ColorStaircase,orange,10
participant073,1724246435135,list1,orange,ColorStaircase,orange,15
participant073,1724246435853,list1,yellow,ColorStaircase,yellow,6
participant073,1724246436563,list1,orange,ColorStaircase,orange,20
participant073,1724246437320,list1,yellow,ColorStaircase,yellow,6
participant073,1724246438001,list1,orange,ColorStaircase,orange,20
participant073,1724246438778,list1,yellow,ColorStaircase,yellow,8
participant073,1724246439517,list1,orange,ColorStaircase,orange,25
participant073,1724246440118,list1,orange,ColorStaircase,orange,25
participant073,1724246440875,list1,yellow,ColorStaircase,yellow,8
participant073,1724246441480,list1,orange,ColorStaircase,yellow,30
participant073,1724246442293,list1,orange,ColorStaircase,orange,26
participant073,1724246443066,list1,yellow,ColorStaircase,yellow,10
participant073,1724246443798,list1,orange,ColorStaircase,orange,26
participant073,1724246444935,list1,orange,ColorStaircase,orange,28
participant073,1724246445911,list1,orange,ColorStaircase,orange,28
participant073,1724246446938,list1,orange,ColorStaircase,orange,30
participant073,1724246447671,list1,orange,ColorStaircase,orange,30
participant073,1724246448751,list1,yellow,ColorStaircase,yellow,10
participant073,1724246449607,list1,yellow,ColorStaircase,yellow,12
participant073,1724246450327,list1,orange,ColorStaircase,yellow,32
participant073,1724246451595,list1,orange,ColorStaircase,yellow,31
participant073,1724246452977,list1,orange,ColorStaircase,yellow,30
participant073,1724246453864,list1,yellow,ColorStaircase,yellow,12
participant073,1724246454583,list1,orange,ColorStaircase,orange,29
participant073,1724246455321,list1,yellow,ColorStaircase,yellow,14
participant073,1724246457245,list1,orange,ColorStaircase,orange,29
participant073,1724246457931,list1,yellow,ColorStaircase,yellow,14
participant073,1724246458769,list1,yellow,ColorStaircase,orange,16
participant073,1724246459570,list1,yellow,ColorStaircase,yellow,15
participant073,1724246460265,list1,yellow,ColorStaircase,orange,15
participant073,1724246461260,list1,yellow,ColorStaircase,yellow,15
participant074,1724260839266,list3,green,ColorStaircase,green,0
participant074,1724260839925,list3,green,ColorStaircase,green,0
participant074,1724260840463,list3,blue,ColorStaircase,blue,0
participant074,1724260841062,list3,green,ColorStaircase,green,5
participant074,1724260841733,list3,green,ColorStaircase,green,5
participant074,1724260842311,list3,blue,ColorStaircase,blue,0
participant074,1724260843370,list3,green,ColorStaircase,green,10
participant074,1724260844558,list3,blue,ColorStaircase,blue,5
participant074,1724260845302,list3,green,ColorStaircase,green,10
participant074,1724260845999,list3,blue,ColorStaircase,blue,5
participant074,1724260846712,list3,green,ColorStaircase,green,15
participant074,1724260847329,list3,green,ColorStaircase,green,15
participant074,1724260847969,list3,green,ColorStaircase,green,20
participant074,1724260848627,list3,green,ColorStaircase,green,20
participant074,1724260849463,list3,blue,ColorStaircase,blue,10
participant074,1724260850385,list3,green,ColorStaircase,green,25
participant074,1724260852090,list3,green,ColorStaircase,green,25
participant074,1724260852803,list3,blue,ColorStaircase,blue,10
participant074,1724260854042,list3,blue,ColorStaircase,blue,15
participant074,1724260855523,list3,green,ColorStaircase,blue,30
participant074,1724260856401,list3,green,ColorStaircase,green,26
participant074,1724260857233,list3,blue,ColorStaircase,blue,15
participant074,1724260857970,list3,blue,ColorStaircase,green,20
participant074,1724260858704,list3,blue,ColorStaircase,blue,16
participant074,1724260859501,list3,blue,ColorStaircase,blue,16
participant074,1724260860314,list3,blue,ColorStaircase,blue,18
participant074,1724260861110,list3,blue,ColorStaircase,blue,18
participant074,1724260861948,list3,blue,ColorStaircase,blue,20
participant074,1724260863927,list3,blue,ColorStaircase,blue,20
participant074,1724260864766,list3,green,ColorStaircase,green,26
participant074,1724260865567,list3,green,ColorStaircase,blue,28
participant074,1724260866330,list3,green,ColorStaircase,blue,27
participant074,1724260866995,list3,blue,ColorStaircase,blue,22
participant074,1724260868183,list3,blue,ColorStaircase,green,22
participant074,1724260868859,list3,blue,ColorStaircase,green,21
participant074,1724260869558,list3,green,ColorStaircase,green,26
participant074,1724260870393,list3,green,ColorStaircase,blue,26
participant074,1724260871633,list3,blue,ColorStaircase,green,20
participant074,1724260872589,list3,blue,ColorStaircase,green,19
participant074,1724260873657,list3,blue,ColorStaircase,blue,18
participant074,1724260874539,list3,blue,ColorStaircase,blue,18
participant074,1724260875471,list3,green,ColorStaircase,green,26
participant076,1724248558507,list1,orange,ColorStaircase,orange,0
participant076,1724248560122,list1,yellow,ColorStaircase,yellow,0
participant076,1724248560840,list1,orange,ColorStaircase,orange,0
participant076,1724248561479,list1,yellow,ColorStaircase,yellow,0
participant076,1724248562115,list1,yellow,ColorStaircase,orange,5
participant076,1724248562834,list1,yellow,ColorStaircase,yellow,1
participant076,1724248563620,list1,orange,ColorStaircase,orange,5
participant076,1724248564307,list1,yellow,ColorStaircase,yellow,1
participant076,1724248565074,list1,orange,ColorStaircase,orange,5
participant076,1724248565802,list1,orange,ColorStaircase,orange,10
participant076,1724248566469,list1,yellow,ColorStaircase,yellow,3
participant076,1724248567176,list1,yellow,ColorStaircase,yellow,3
participant076,1724248567854,list1,yellow,ColorStaircase,yellow,5
participant076,1724248568659,list1,orange,ColorStaircase,orange,10
participant076,1724248569547,list1,yellow,ColorStaircase,yellow,5
participant076,1724248570384,list1,yellow,ColorStaircase,yellow,7
participant076,1724248571091,list1,orange,ColorStaircase,orange,15
participant076,1724248571927,list1,yellow,ColorStaircase,yellow,7
participant076,1724248572873,list1,orange,ColorStaircase,orange,15
participant076,1724248573823,list1,orange,ColorStaircase,orange,20
participant076,1724248574709,list1,orange,ColorStaircase,orange,20
participant076,1724248575626,list1,yellow,ColorStaircase,yellow,9
participant076,1724248576373,list1,yellow,ColorStaircase,yellow,9
participant076,1724248577279,list1,orange,ColorStaircase,orange,25
participant076,1724248578115,list1,yellow,ColorStaircase,yellow,11
participant076,1724248578874,list1,yellow,ColorStaircase,yellow,11
participant076,1724248579610,list1,yellow,ColorStaircase,yellow,13
participant076,1724248580548,list1,yellow,ColorStaircase,yellow,13
participant076,1724248581493,list1,yellow,ColorStaircase,yellow,15
participant076,1724248582511,list1,orange,ColorStaircase,orange,25
participant076,1724248585809,list1,orange,ColorStaircase,orange,30
participant076,1724248586776,list1,orange,ColorStaircase,orange,30
participant076,1724248587832,list1,orange,ColorStaircase,orange,35
participant076,1724248588726,list1,yellow,ColorStaircase,orange,15
participant076,1724248589575,list1,orange,ColorStaircase,orange,35
participant076,1724248590542,list1,orange,ColorStaircase,yellow,40
participant076,1724248595475,list1,orange,ColorStaircase,orange,36
participant076,1724248596204,list1,orange,ColorStaircase,orange,36
participant076,1724248597855,list1,yellow,ColorStaircase,orange,14
participant076,1724248598841,list1,yellow,ColorStaircase,orange,13
participant076,1724248599439,list1,yellow,ColorStaircase,orange,12
participant076,1724248600106,list1,yellow,ColorStaircase,orange,11
participant076,1724248600982,list1,yellow,ColorStaircase,orange,10
participant076,1724248602191,list1,yellow,ColorStaircase,yellow,9
participant076,1724248602967,list1,yellow,ColorStaircase,yellow,9
participant076,1724248603845,list1,orange,ColorStaircase,yellow,38
participant076,1724248604742,list1,orange,ColorStaircase,yellow,37
participant076,1724248605459,list1,orange,ColorStaircase,yellow,36
participant076,1724248606147,list1,orange,ColorStaircase,yellow,35
participant076,1724248607201,list1,orange,ColorStaircase,yellow,34
participant076,1724248608775,list1,orange,ColorStaircase,yellow,33
participant076,1724248609724,list1,orange,ColorStaircase,yellow,32
participant076,1724248610470,list1,orange,ColorStaircase,yellow,31
participant076,1724248611108,list1,orange,ColorStaircase,yellow,30
participant076,1724248611737,list1,orange,ColorStaircase,orange,29
participant076,1724248612615,list1,orange,ColorStaircase,orange,29
participant079,1724281808478,list4,green,ColorStaircase,green,0
participant079,1724281809323,list4,blue,ColorStaircase,blue,0
participant079,1724281810074,list4,green,ColorStaircase,green,0
participant079,1724281810871,list4,blue,ColorStaircase,blue,0
participant079,1724281811685,list4,blue,ColorStaircase,blue,5
participant079,1724281812345,list4,blue,ColorStaircase,blue,5
participant079,1724281813040,list4,blue,ColorStaircase,blue,10
participant079,1724281813882,list4,green,ColorStaircase,green,5
participant079,1724281814610,list4,blue,ColorStaircase,blue,10
participant079,1724281815298,list4,blue,ColorStaircase,blue,15
participant079,1724281816047,list4,green,ColorStaircase,green,5
participant079,1724281816755,list4,green,ColorStaircase,green,10
participant079,1724281817397,list4,green,ColorStaircase,green,10
participant079,1724281817990,list4,green,ColorStaircase,green,15
participant079,1724281818662,list4,green,ColorStaircase,green,15
participant079,1724281819411,list4,green,ColorStaircase,green,20
participant079,1724281820045,list4,green,ColorStaircase,green,20
participant079,1724281820637,list4,green,ColorStaircase,green,25
participant079,1724281821406,list4,blue,ColorStaircase,blue,15
participant079,1724281822516,list4,green,ColorStaircase,blue,25
participant079,1724281823284,list4,blue,ColorStaircase,green,20
