participant,utc,list,dimension,phase,response,step
participant064,1724251184395,list1,metal,materialStaircase,metal,2
participant064,1724251185868,list1,wood,materialStaircase,wood,1
participant064,1724251186957,list1,wood,materialStaircase,wood,1
participant064,1724251188369,list1,wood,materialStaircase,wood,2
participant064,1724251189369,list1,wood,materialStaircase,wood,2
participant064,1724251190754,list1,wood,materialStaircase,wood,3
participant064,1724251192729,list1,wood,materialStaircase,wood,3
participant064,1724251194226,list1,wood,materialStaircase,wood,4
participant064,1724251195306,list1,wood,materialStaircase,wood,4
participant064,1724251196578,list1,metal,materialStaircase,metal,2
participant064,1724251197626,list1,metal,materialStaircase,metal,3
participant064,1724251198779,list1,wood,materialStaircase,wood,5
participant064,1724251200250,list1,metal,materialStaircase,metal,3
participant064,1724251202170,list1,wood,materialStaircase,metal,5
participant064,1724251205441,list1,metal,materialStaircase,wood,4
participant064,1724251206554,list1,metal,materialStaircase,metal,3
participant064,1724251207698,list1,metal,materialStaircase,metal,3
participant064,1724251208818,list1,wood,materialStaircase,wood,4
participant064,1724251209786,list1,metal,materialStaircase,metal,4
participant064,1724251210835,list1,wood,materialStaircase,wood,4
participant064,1724251212296,list1,metal,materialStaircase,wood,4
participant064,1724251213627,list1,wood,materialStaircase,wood,5
participant064,1724251215115,list1,wood,materialStaircase,wood,5
participant064,1724251216169,list1,metal,materialStaircase,metal,3
participant064,1724251217123,list1,wood,materialStaircase,metal,6
participant064,1724251218170,list1,wood,materialStaircase,wood,5
participant064,1724251219042,list1,wood,materialStaircase,wood,5
participant064,1724251220027,list1,metal,materialStaircase,metal,3
participant065,1724260442768,list3,metal,materialStaircase,metal,0
participant065,1724260444176,list3,wood,materialStaircase,wood,0
participant065,1724260445295,list3,metal,materialStaircase,metal,0
participant065,1724260446511,list3,wood,materialStaircase,wood,0
participant065,1724260447764,list3,wood,materialStaircase,wood,1
participant065,1724260449107,list3,metal,materialStaircase,metal,1
participant065,1724260450531,list3,metal,materialStaircase,metal,1
participant065,1724260451851,list3,metal,materialStaircase,metal,2
participant065,1724260453067,list3,metal,materialStaircase,metal,2
participant065,1724260454311,list3,wood,materialStaircase,wood,1
participant065,1724260455382,list3,wood,materialStaircase,wood,2
participant065,1724260456740,list3,metal,materialStaircase,metal,3
participant065,1724260457857,list3,wood,materialStaircase,wood,2
participant065,1724260460407,list3,wood,materialStaircase,wood,3
participant065,1724260462293,list3,wood,materialStaircase,wood,3
participant065,1724260463572,list3,wood,materialStaircase,wood,4
participant065,1724260464781,list3,metal,materialStaircase,metal,3
participant065,1724260467306,list3,wood,materialStaircase,wood,4
participant065,1724260468847,list3,metal,materialStaircase,metal,4
participant065,1724260470047,list3,metal,materialStaircase,metal,4
participant065,1724260472580,list3,metal,materialStaircase,metal,5
participant065,1724260473695,list3,wood,materialStaircase,metal,5
participant065,1724260475212,list3,metal,materialStaircase,metal,5
participant065,1724260477005,list3,metal,materialStaircase,metal,6
participant065,1724260478115,list3,metal,materialStaircase,metal,6
participant065,1724260480593,list3,metal,materialStaircase,metal,7
participant065,1724260482001,list3,wood,materialStaircase,metal,4
participant065,1724260484061,list3,wood,materialStaircase,metal,3
participant065,1724260485523,list3,wood,materialStaircase,wood,2
participant065,1724260486675,list3,metal,materialStaircase,wood,7
participant065,1724260488533,list3,metal,materialStaircase,metal,6
participant065,1724260489869,list3,metal,materialStaircase,metal,6
participant065,1724260491262,list3,metal,materialStaircase,wood,7
participant065,1724260492610,list3,metal,materialStaircase,metal,6
participant065,1724260493855,list3,metal,materialStaircase,metal,6
participant065,1724260495592,list3,wood,materialStaircase,metal,2
participant065,1724260497506,list3,wood,materialStaircase,metal,1
participant065,1724260498649,list3,wood,materialStaircase,wood,0
participant065,1724260499646,list3,wood,materialStaircase,wood,0
participant065,1724260500998,list3,wood,materialStaircase,wood,1
participant065,1724260502351,list3,wood,materialStaircase,wood,1
participant065,1724260503662,list3,wood,materialStaircase,wood,2
participant065,1724260505153,list3,wood,materialStaircase,wood,2
participant065,1724260506234,list3,wood,materialStaircase,metal,3
participant065,1724260508267,list3,wood,materialStaircase,wood,2
participant068,1724255710800,list2,wood,materialStaircase,wood,0
participant068,1724255711862,list2,wood,materialStaircase,wood,0
participant068,1724255713290,list2,wood,materialStaircase,wood,1
participant068,1724255714366,list2,metal,materialStaircase,metal,0
participant068,1724255715471,list2,wood,materialStaircase,wood,1
participant068,1724255716427,list2,metal,materialStaircase,metal,0
participant068,1724255718695,list2,wood,materialStaircase,wood,2
participant068,1724255720092,list2,metal,materialStaircase,metal,1
participant068,1724255721235,list2,wood,materialStaircase,wood,2
participant068,1724255722776,list2,metal,materialStaircase,metal,1
participant068,1724255724060,list2,metal,materialStaircase,metal,2
participant068,1724255726488,list2,wood,materialStaircase,wood,3
participant068,1724255728218,list2,metal,materialStaircase,metal,2
participant068,1724255729573,list2,metal,materialStaircase,metal,3
participant068,1724255731501,list2,wood,materialStaircase,metal,3
participant068,1724255732703,list2,metal,materialStaircase,metal,3
participant068,1724255733876,list2,metal,materialStaircase,metal,4
participant068,1724255735147,list2,metal,materialStaircase,metal,4
participant068,1724255737040,list2,wood,materialStaircase,wood,2
participant068,1724255738613,list2,wood,materialStaircase,wood,2
participant068,1724255740185,list2,wood,materialStaircase,wood,3
participant068,1724255741474,list2,wood,materialStaircase,wood,3
participant068,1724255744996,list2,metal,materialStaircase,metal,5
participant068,1724255746618,list2,metal,materialStaircase,metal,5
participant068,1724255750312,list2,metal,materialStaircase,metal,6
participant068,1724255751546,list2,wood,materialStaircase,metal,4
participant068,1724255752923,list2,metal,materialStaircase,metal,6
participant068,1724255755878,list2,metal,materialStaircase,metal,7
participant068,1724255757373,list2,wood,materialStaircase,metal,3
participant068,1724255761283,list2,metal,materialStaircase,wood,7
participant068,1724255762973,list2,metal,materialStaircase,metal,6
participant068,1724255764651,list2,metal,materialStaircase,metal,6
participant068,1724255765924,list2,metal,materialStaircase,metal,7
participant068,1724255767273,list2,wood,materialStaircase,metal,2
participant068,1724255769135,list2,metal,materialStaircase,metal,7
participant068,1724255770571,list2,wood,materialStaircase,wood,1
participant068,1724255771516,list2,metal,materialStaircase,wood,8
participant068,1724255773094,list2,metal,materialStaircase,wood,7
participant068,1724255774351,list2,wood,materialStaircase,wood,1
participant068,1724255777677,list2,metal,materialStaircase,metal,6
participant068,1724255778934,list2,metal,materialStaircase,metal,6
participant069,1724255814923,list2,metal,materialStaircase,metal,0
participant069,1724255817814,list2,metal,materialStaircase,metal,0
participant069,1724255818885,list2,wood,materialStaircase,wood,0
participant069,1724255819692,list2,wood,materialStaircase,wood,0
participant069,1724255820824,list2,wood,materialStaircase,wood,1
participant069,1724255821558,list2,wood,materialStaircase,wood,1
participant069,1724255822612,list2,metal,materialStaircase,metal,1
participant069,1724255823854,list2,wood,materialStaircase,metal,2
participant069,1724255825038,list2,wood,materialStaircase,wood,1
participant069,1724255825823,list2,wood,materialStaircase,wood,1
participant069,1724255826738,list2,wood,materialStaircase,wood,2
participant069,1724255827723,list2,metal,materialStaircase,metal,1
participant069,1724255828643,list2,metal,materialStaircase,metal,2
participant069,1724255829547,list2,wood,materialStaircase,wood,2
participant069,1724255830542,list2,wood,materialStaircase,wood,3
participant069,1724255831529,list2,metal,materialStaircase,metal,2
participant069,1724255832556,list2,metal,materialStaircase,metal,3
participant069,1724255833417,list2,metal,materialStaircase,metal,3
participant069,1724255834203,list2,metal,materialStaircase,metal,4
participant069,1724255835191,list2,wood,materialStaircase,metal,3
participant069,1724255836303,list2,wood,materialStaircase,wood,2
participant069,1724255837366,list2,metal,materialStaircase,metal,4
participant069,1724255840286,list2,wood,materialStaircase,wood,2
participant069,1724255841560,list2,metal,materialStaircase,wood,5
participant069,1724255842642,list2,metal,materialStaircase,metal,4
participant069,1724255843533,list2,metal,materialStaircase,metal,4
participant069,1724255844591,list2,metal,materialStaircase,metal,5
participant069,1724255845449,list2,metal,materialStaircase,metal,5
participant069,1724255848468,list2,metal,materialStaircase,metal,6
participant069,1724255850127,list2,metal,materialStaircase,metal,6
participant069,1724255851603,list2,metal,materialStaircase,metal,7
participant069,1724255852487,list2,metal,materialStaircase,metal,7
participant069,1724255853857,list2,metal,materialStaircase,wood,8
participant069,1724255855866,list2,metal,materialStaircase,wood,7
participant069,1724255856552,list2,metal,materialStaircase,wood,6
participant069,1724255857467,list2,metal,materialStaircase,wood,5
participant069,1724255858626,list2,metal,materialStaircase,metal,4
participant069,1724255859492,list2,metal,materialStaircase,metal,4
participant070,1724255903435,list2,metal,materialStaircase,metal,0
participant070,1724255904606,list2,metal,materialStaircase,metal,0
participant070,1724255905665,list2,metal,materialStaircase,metal,1
participant070,1724255906587,list2,metal,materialStaircase,metal,1
participant070,1724255907677,list2,metal,materialStaircase,metal,2
participant070,1724255908592,list2,metal,materialStaircase,metal,2
participant070,1724255909533,list2,wood,materialStaircase,wood,0
participant070,1724255910472,list2,wood,materialStaircase,wood,0
participant070,1724255911551,list2,metal,materialStaircase,metal,3
participant070,1724255913315,list2,wood,materialStaircase,wood,1
participant070,1724255914415,list2,wood,materialStaircase,wood,1
participant070,1724255915406,list2,metal,materialStaircase,metal,3
participant070,1724255916698,list2,wood,materialStaircase,wood,2
participant070,1724255917772,list2,metal,materialStaircase,metal,4
participant070,1724255918745,list2,metal,materialStaircase,metal,4
participant070,1724255919872,list2,wood,materialStaircase,metal,2
participant070,1724255921810,list2,metal,materialStaircase,metal,5
participant070,1724255922905,list2,metal,materialStaircase,metal,5
participant070,1724255924434,list2,metal,materialStaircase,metal,6
participant070,1724255925578,list2,wood,materialStaircase,wood,1
participant070,1724255926701,list2,metal,materialStaircase,metal,6
participant070,1724255927702,list2,wood,materialStaircase,wood,1
participant070,1724255929026,list2,metal,materialStaircase,wood,7
participant070,1724255930248,list2,metal,materialStaircase,metal,6
participant070,1724255931249,list2,metal,materialStaircase,metal,6
participant070,1724255932273,list2,wood,materialStaircase,metal,2
participant070,1724255933859,list2,wood,materialStaircase,wood,1
participant070,1724255934950,list2,metal,materialStaircase,wood,7
participant070,1724255935880,list2,metal,materialStaircase,metal,6
participant070,1724255937092,list2,wood,materialStaircase,wood,1
participant070,1724255938030,list2,metal,materialStaircase,metal,6
participant073,1724246369778,list1,wood,materialStaircase,wood,0
participant073,1724246370826,list1,wood,materialStaircase,wood,0
participant073,1724246371667,list1,metal,materialStaircase,metal,0
participant073,1724246372401,list1,wood,materialStaircase,wood,1
participant073,1724246373645,list1,wood,materialStaircase,wood,1
participant073,1724246375098,list1,wood,materialStaircase,wood,2
participant073,1724246375926,list1,metal,materialStaircase,metal,0
participant073,1724246377090,list1,metal,materialStaircase,metal,1
participant073,1724246378594,list1,metal,materialStaircase,metal,1
participant073,1724246379799,list1,metal,materialStaircase,metal,2
participant073,1724246380530,list1,metal,materialStaircase,metal,2
participant073,1724246381681,list1,wood,materialStaircase,wood,2
participant073,1724246382522,list1,metal,materialStaircase,metal,3
participant073,1724246384039,list1,wood,materialStaircase,metal,3
participant073,1724246385184,list1,metal,materialStaircase,metal,3
participant073,1724246386347,list1,wood,materialStaircase,metal,2
participant073,1724246387561,list1,wood,materialStaircase,wood,1
participant073,1724246388759,list1,metal,materialStaircase,wood,4
participant073,1724246389885,list1,wood,materialStaircase,wood,1
participant073,1724246390785,list1,wood,materialStaircase,wood,2
participant073,1724246392172,list1,metal,materialStaircase,metal,3
participant073,1724246393250,list1,wood,materialStaircase,wood,2
participant073,1724246394468,list1,wood,materialStaircase,wood,3
participant073,1724246395281,list1,wood,materialStaircase,wood,3
participant073,1724246396449,list1,metal,materialStaircase,metal,3
participant073,1724246398062,list1,wood,materialStaircase,metal,4
participant073,1724246399419,list1,wood,materialStaircase,wood,3
participant073,1724246400637,list1,metal,materialStaircase,metal,4
participant073,1724246402108,list1,wood,materialStaircase,wood,3
participant073,1724246403762,list1,metal,materialStaircase,metal,4
participant073,1724246404872,list1,metal,materialStaircase,wood,5
participant073,1724246405999,list1,metal,materialStaircase,metal,4
participant073,1724246407415,list1,metal,materialStaircase,metal,4
participant074,1724260770457,list3,wood,materialStaircase,metal,0
participant074,1724260771950,list3,wood,materialStaircase,metal,0
participant074,1724260774089,list3,metal,materialStaircase,metal,0
participant074,1724260775251,list3,metal,materialStaircase,metal,0
participant074,1724260776259,list3,wood,materialStaircase,wood,0
participant074,1724260777122,list3,wood,materialStaircase,wood,0
participant074,1724260778079,list3,wood,materialStaircase,wood,1
participant074,1724260779158,list3,wood,materialStaircase,wood,1
participant074,1724260780209,list3,metal,materialStaircase,metal,1
participant074,1724260781127,list3,metal,materialStaircase,metal,1
participant074,1724260782583,list3,metal,materialStaircase,metal,2
participant074,1724260784220,list3,wood,materialStaircase,wood,2
participant074,1724260785346,list3,metal,materialStaircase,metal,2
participant074,1724260787004,list3,metal,materialStaircase,metal,3
participant074,1724260788220,list3,metal,materialStaircase,metal,3
participant074,1724260789637,list3,wood,materialStaircase,wood,2
participant074,1724260793127,list3,metal,materialStaircase,wood,4
participant074,1724260794606,list3,wood,materialStaircase,wood,3
participant074,1724260796385,list3,metal,materialStaircase,metal,3
participant074,1724260798037,list3,metal,materialStaircase,metal,3
participant074,1724260799998,list3,wood,materialStaircase,wood,3
participant074,1724260801585,list3,metal,materialStaircase,metal,4
participant074,1724260803916,list3,metal,materialStaircase,wood,4
participant074,1724260805392,list3,wood,materialStaircase,wood,4
participant074,1724260807292,list3,wood,materialStaircase,wood,4
participant074,1724260808786,list3,wood,materialStaircase,wood,5
participant074,1724260810555,list3,wood,materialStaircase,metal,5
participant074,1724260811578,list3,metal,materialStaircase,metal,3
participant074,1724260813031,list3,wood,materialStaircase,wood,4
participant074,1724260816258,list3,wood,materialStaircase,metal,4
participant074,1724260817954,list3,metal,materialStaircase,metal,3
participant074,1724260818792,list3,wood,materialStaircase,wood,3
participant074,1724260819930,list3,wood,materialStaircase,wood,3
participant076,1724248401879,list1,metal,materialStaircase,metal,0
participant076,1724248403026,list1,wood,materialStaircase,wood,0
participant076,1724248404022,list1,wood,materialStaircase,metal,0
participant076,1724248405505,list1,wood,materialStaircase,wood,0
participant076,1724248406988,list1,wood,materialStaircase,metal,0
participant076,1724248408483,list1,metal,materialStaircase,metal,0
participant076,1724248409956,list1,wood,materialStaircase,wood,0
participant076,1724248411360,list1,metal,materialStaircase,metal,1
participant076,1724248412586,list1,wood,materialStaircase,wood,0
participant076,1724248413711,list1,wood,materialStaircase,wood,1
participant076,1724248414810,list1,metal,materialStaircase,metal,1
participant076,1724248415835,list1,metal,materialStaircase,metal,2
participant076,1724248416902,list1,wood,materialStaircase,wood,1
participant076,1724248418075,list1,metal,materialStaircase,metal,2
participant076,1724248419260,list1,metal,materialStaircase,metal,3
participant076,1724248420267,list1,metal,materialStaircase,metal,3
participant076,1724248421402,list1,wood,materialStaircase,wood,2
participant076,1724248422827,list1,metal,materialStaircase,metal,4
participant076,1724248423993,list1,wood,materialStaircase,wood,2
participant076,1724248425089,list1,wood,materialStaircase,wood,3
participant076,1724248426126,list1,wood,materialStaircase,wood,3
participant076,1724248427900,list1,metal,materialStaircase,wood,4
participant076,1724248429142,list1,wood,materialStaircase,wood,4
participant076,1724248430167,list1,wood,materialStaircase,wood,4
participant076,1724248431144,list1,wood,materialStaircase,wood,5
participant076,1724248432191,list1,metal,materialStaircase,metal,3
participant076,1724248433159,list1,wood,materialStaircase,metal,5
participant076,1724248434204,list1,metal,materialStaircase,metal,3
participant076,1724248435190,list1,metal,materialStaircase,metal,4
participant076,1724248436185,list1,metal,materialStaircase,metal,4
participant076,1724248437122,list1,wood,materialStaircase,metal,4
participant076,1724248438079,list1,metal,materialStaircase,metal,5
participant076,1724248439155,list1,wood,materialStaircase,wood,3
participant076,1724248440141,list1,wood,materialStaircase,wood,3
participant076,1724248441238,list1,metal,materialStaircase,wood,5
participant076,1724248442482,list1,metal,materialStaircase,wood,4
participant076,1724248443549,list1,metal,materialStaircase,metal,3
participant076,1724248444605,list1,metal,materialStaircase,metal,3
participant079,1724281747405,list4,wood,materialStaircase,wood,0
participant079,1724281748678,list4,metal,materialStaircase,metal,0
participant079,1724281749843,list4,wood,materialStaircase,wood,0
participant079,1724281751666,list4,wood,materialStaircase,metal,1
participant079,1724281753142,list4,wood,materialStaircase,wood,0
participant079,1724281754056,list4,metal,materialStaircase,metal,0
participant079,1724281755079,list4,wood,materialStaircase,wood,0
participant079,1724281756742,list4,wood,materialStaircase,wood,1
participant079,1724281758287,list4,wood,materialStaircase,wood,1
participant079,1724281759185,list4,metal,materialStaircase,metal,1
participant079,1724281760198,list4,metal,materialStaircase,metal,1
participant079,1724281761269,list4,metal,materialStaircase,metal,2
participant079,1724281762308,list4,wood,materialStaircase,wood,2
participant079,1724281763154,list4,metal,materialStaircase,metal,2
participant079,1724281764495,list4,wood,materialStaircase,metal,2
participant079,1724281765476,list4,metal,materialStaircase,metal,3
participant079,1724281766438,list4,metal,materialStaircase,metal,3
participant079,1724281767982,list4,wood,materialStaircase,wood,1
participant079,1724281769033,list4,wood,materialStaircase,wood,1
participant079,1724281769877,list4,metal,materialStaircase,metal,4
participant079,1724281770587,list4,metal,materialStaircase,metal,4
participant079,1724281771236,list4,metal,materialStaircase,metal,5
participant079,1724281771972,list4,metal,materialStaircase,wood,5
participant079,1724281772441,list4,metal,materialStaircase,metal,4
participant079,1724281773010,list4,metal,materialStaircase,metal,4
participant079,1724281773414,list4,metal,materialStaircase,metal,5
participant079,1724281773938,list4,metal,materialStaircase,wood,5
participant079,1724281774352,list4,metal,materialStaircase,metal,4
participant079,1724281775019,list4,metal,materialStaircase,wood,4
participant079,1724281775874,list4,metal,materialStaircase,metal,3
participant080,1724250922599,list1,wood,materialStaircase,wood,0
participant080,1724250924152,list1,wood,materialStaircase,wood,0
participant080,1724250925529,list1,metal,materialStaircase,metal,0
participant080,1724250926704,list1,metal,materialStaircase,metal,0
participant080,1724250928347,list1,metal,materialStaircase,metal,1
participant080,1724250929712,list1,metal,materialStaircase,metal,1
participant080,1724250931098,list1,metal,materialStaircase,metal,2
participant080,1724250932555,list1,wood,materialStaircase,wood,1
participant080,1724250933886,list1,wood,materialStaircase,wood,1
participant080,1724250935525,list1,metal,materialStaircase,metal,2
participant080,1724250937056,list1,metal,materialStaircase,metal,3
participant080,1724250938760,list1,wood,materialStaircase,metal,2
participant080,1724250940431,list1,wood,materialStaircase,metal,1
participant080,1724250941880,list1,metal,materialStaircase,metal,3
participant080,1724250943486,list1,wood,materialStaircase,wood,0
participant080,1724250945018,list1,metal,materialStaircase,metal,4
participant080,1724250946360,list1,metal,materialStaircase,metal,4
participant080,1724250947918,list1,metal,materialStaircase,metal,5
participant080,1724250949194,list1,metal,materialStaircase,metal,5
participant080,1724250950807,list1,wood,materialStaircase,wood,0
participant080,1724250952361,list1,wood,materialStaircase,wood,1
participant080,1724250954506,list1,metal,materialStaircase,metal,6
participant080,1724250956215,list1,metal,materialStaircase,wood,6
participant080,1724250957645,list1,wood,materialStaircase,wood,1
participant080,1724250958929,list1,wood,materialStaircase,wood,2
participant080,1724250960182,list1,wood,materialStaircase,wood,2
participant080,1724250961741,list1,metal,materialStaircase,wood,5
participant080,1724250963521,list1,metal,materialStaircase,metal,4
participant080,1724250965342,list1,wood,materialStaircase,wood,3
participant080,1724250966979,list1,metal,materialStaircase,metal,4
participant080,1724250968628,list1,metal,materialStaircase,metal,5
participant080,1724250970302,list1,wood,materialStaircase,wood,3
participant080,1724250971859,list1,metal,materialStaircase,wood,5
participant080,1724250973190,list1,wood,materialStaircase,wood,4
participant080,1724250975161,list1,metal,materialStaircase,wood,4
participant080,1724250976675,list1,wood,materialStaircase,wood,4
participant080,1724250978188,list1,wood,materialStaircase,wood,5
participant080,1724250979621,list1,metal,materialStaircase,metal,3
participant080,1724250981449,list1,wood,materialStaircase,metal,5
participant080,1724250982954,list1,metal,materialStaircase,metal,3
participant080,1724250984524,list1,wood,materialStaircase,wood,4
participant080,1724250985936,list1,wood,materialStaircase,wood,4
participant081,1724260298785,list3,wood,materialStaircase,wood,0
participant081,1724260300864,list3,metal,materialStaircase,metal,0
participant081,1724260302160,list3,wood,materialStaircase,wood,0
participant081,1724260303240,list3,metal,materialStaircase,metal,0
participant081,1724260304775,list3,wood,materialStaircase,wood,1
participant081,1724260306144,list3,metal,materialStaircase,metal,1
participant081,1724260307288,list3,metal,materialStaircase,metal,1
participant081,1724260308496,list3,metal,materialStaircase,metal,2
participant081,1724260309599,list3,wood,materialStaircase,wood,1
participant081,1724260310792,list3,wood,materialStaircase,wood,2
participant081,1724260311880,list3,wood,materialStaircase,wood,2
participant081,1724260313360,list3,metal,materialStaircase,metal,2
participant081,1724260314608,list3,metal,materialStaircase,metal,3
participant081,1724260316673,list3,wood,materialStaircase,metal,3
participant081,1724260317840,list3,metal,materialStaircase,metal,3
participant081,1724260321656,list3,wood,materialStaircase,metal,2
participant081,1724260324464,list3,metal,materialStaircase,metal,4
participant081,1724260325808,list3,wood,materialStaircase,wood,1
participant081,1724260327079,list3,wood,materialStaircase,wood,1
participant081,1724260329000,list3,metal,materialStaircase,metal,4
participant081,1724260330079,list3,wood,materialStaircase,wood,2
participant081,1724260333696,list3,metal,materialStaircase,metal,5
participant081,1724260334880,list3,wood,materialStaircase,wood,2
participant081,1724260336465,list3,metal,materialStaircase,metal,5
participant081,1724260337967,list3,wood,materialStaircase,metal,3
participant081,1724260339040,list3,metal,materialStaircase,metal,6
participant081,1724260340016,list3,wood,materialStaircase,wood,2
participant081,1724260341224,list3,metal,materialStaircase,metal,6
participant081,1724260342184,list3,metal,materialStaircase,wood,7
participant081,1724260343152,list3,wood,materialStaircase,wood,2
participant081,1724260344152,list3,metal,materialStaircase,metal,6
participant081,1724260345184,list3,metal,materialStaircase,metal,6
participant081,1724260346728,list3,metal,materialStaircase,wood,7
participant081,1724260347816,list3,metal,materialStaircase,metal,6
participant081,1724260348936,list3,metal,materialStaircase,metal,6
participant082,1724262997130,list3,metal,materialStaircase,metal,0
participant082,1724262998622,list3,wood,materialStaircase,wood,0
participant082,1724262999681,list3,wood,materialStaircase,wood,0
participant082,1724263001175,list3,wood,materialStaircase,wood,1
participant082,1724263002643,list3,metal,materialStaircase,metal,0
participant082,1724263003674,list3,metal,materialStaircase,metal,1
participant082,1724263004616,list3,metal,materialStaircase,metal,1
participant082,1724263005500,list3,metal,materialStaircase,metal,2
participant082,1724263006488,list3,wood,materialStaircase,wood,1
participant082,1724263007742,list3,metal,materialStaircase,metal,2
participant082,1724263008757,list3,metal,materialStaircase,metal,3
participant082,1724263009683,list3,metal,materialStaircase,metal,3
participant082,1724263010953,list3,wood,materialStaircase,wood,2
participant082,1724263011988,list3,wood,materialStaircase,wood,2
participant082,1724263013192,list3,metal,materialStaircase,metal,4
participant082,1724263014181,list3,metal,materialStaircase,metal,4
participant082,1724263015382,list3,wood,materialStaircase,metal,3
participant082,1724263016997,list3,wood,materialStaircase,metal,2
participant082,1724263018109,list3,metal,materialStaircase,metal,5
participant082,1724263019287,list3,wood,materialStaircase,wood,1
participant082,1724263020356,list3,wood,materialStaircase,wood,1
participant082,1724263021477,list3,wood,materialStaircase,wood,2
participant082,1724263022668,list3,metal,materialStaircase,wood,5
participant082,1724263023672,list3,wood,materialStaircase,wood,2
participant082,1724263024728,list3,wood,materialStaircase,wood,3
participant082,1724263025658,list3,wood,materialStaircase,wood,3
participant082,1724263026682,list3,wood,materialStaircase,wood,4
participant082,1724263027610,list3,wood,materialStaircase,wood,4
participant082,1724263028931,list3,wood,materialStaircase,wood,5
participant082,1724263030337,list3,metal,materialStaircase,wood,4
participant082,1724263031406,list3,metal,materialStaircase,metal,3
participant082,1724263032484,list3,wood,materialStaircase,wood,5
participant082,1724263033465,list3,metal,materialStaircase,metal,3
participant082,1724263034417,list3,wood,materialStaircase,metal,6
participant082,1724263036153,list3,wood,materialStaircase,wood,5
participant082,1724263037188,list3,metal,materialStaircase,wood,4
participant082,1724263038140,list3,wood,materialStaircase,wood,5
participant082,1724263039177,list3,metal,materialStaircase,metal,3
participant082,1724263040112,list3,metal,materialStaircase,metal,3
participant083,1724260414050,list3,metal,materialStaircase,metal,0
participant083,1724260418522,list3,wood,materialStaircase,wood,0
participant083,1724260420077,list3,metal,materialStaircase,metal,0
participant083,1724260421828,list3,wood,materialStaircase,wood,0
participant083,1724260423260,list3,metal,materialStaircase,metal,1
participant083,1724260424227,list3,metal,materialStaircase,metal,1
participant083,1724260426001,list3,wood,materialStaircase,wood,1
participant083,1724260427911,list3,wood,materialStaircase,wood,1
participant083,1724260430558,list3,metal,materialStaircase,metal,2
participant083,1724260432140,list3,wood,materialStaircase,wood,2
participant083,1724260433229,list3,metal,materialStaircase,metal,2
participant083,1724260434459,list3,metal,materialStaircase,metal,3
participant083,1724260436129,list3,wood,materialStaircase,wood,2
participant083,1724260437570,list3,metal,materialStaircase,metal,3
participant083,1724260439075,list3,wood,materialStaircase,wood,3
participant083,1724260440055,list3,wood,materialStaircase,wood,3
participant083,1724260443587,list3,metal,materialStaircase,wood,4
participant083,1724260445108,list3,metal,materialStaircase,metal,3
participant083,1724260448664,list3,wood,materialStaircase,metal,4
participant083,1724260449749,list3,metal,materialStaircase,metal,3
participant083,1724260451099,list3,metal,materialStaircase,metal,4
participant083,1724260452430,list3,wood,materialStaircase,metal,3
participant083,1724260453796,list3,metal,materialStaircase,metal,4
participant083,1724260455588,list3,metal,materialStaircase,metal,5
participant083,1724260458486,list3,metal,materialStaircase,metal,5
participant083,1724260460335,list3,metal,materialStaircase,wood,6
participant083,1724260464758,list3,metal,materialStaircase,wood,5
participant083,1724260466173,list3,metal,materialStaircase,metal,4
participant083,1724260467342,list3,metal,materialStaircase,metal,4
participant083,1724260468772,list3,wood,materialStaircase,wood,2
participant083,1724260469636,list3,wood,materialStaircase,wood,2
participant083,1724260471349,list3,wood,materialStaircase,wood,3
participant083,1724260472159,list3,wood,materialStaircase,wood,3
participant083,1724260474910,list3,wood,materialStaircase,wood,4
participant083,1724260475918,list3,wood,materialStaircase,wood,4
participant083,1724260477296,list3,wood,materialStaircase,metal,5
participant083,1724260479188,list3,wood,materialStaircase,wood,4
participant083,1724260480774,list3,wood,materialStaircase,metal,4
participant083,1724260482401,list3,wood,materialStaircase,wood,3
participant085,1724244814745,list1,wood,materialStaircase,metal,0
participant085,1724244823399,list1,metal,materialStaircase,metal,0
participant085,1724244825024,list1,metal,materialStaircase,metal,0
participant085,1724244828930,list1,metal,materialStaircase,metal,1
participant085,1724244830673,list1,wood,materialStaircase,wood,0
participant085,1724244831504,list1,wood,materialStaircase,wood,0
participant085,1724244833010,list1,metal,materialStaircase,metal,1
participant085,1724244834258,list1,wood,materialStaircase,wood,1
participant085,1724244835530,list1,wood,materialStaircase,wood,1
participant085,1724244837543,list1,wood,materialStaircase,wood,2
participant085,1724244838783,list1,metal,materialStaircase,metal,2
participant085,1724244839676,list1,metal,materialStaircase,metal,2
participant085,1724244841374,list1,wood,materialStaircase,wood,2
participant085,1724244842471,list1,wood,materialStaircase,wood,3
participant085,1724244843815,list1,metal,materialStaircase,wood,3
participant085,1724244845523,list1,wood,materialStaircase,metal,3
participant085,1724244847856,list1,wood,materialStaircase,metal,2
participant085,1724244849215,list1,wood,materialStaircase,wood,1
participant085,1724244850466,list1,metal,materialStaircase,metal,2
participant085,1724244851447,list1,metal,materialStaircase,metal,2
participant085,1724244852423,list1,wood,materialStaircase,wood,1
participant085,1724244853425,list1,wood,materialStaircase,wood,2
participant085,1724244854324,list1,metal,materialStaircase,metal,3
participant085,1724244855200,list1,metal,materialStaircase,metal,3
participant085,1724244856055,list1,metal,materialStaircase,wood,4
participant085,1724244857376,list1,metal,materialStaircase,metal,3
participant085,1724244858307,list1,metal,materialStaircase,metal,3
